,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
5103,5103,577.477,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.437504,99.077
5104,5104,577.559,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.5201048,99.077
5105,5105,577.596,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.5054744,99.077
5106,5106,577.642,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.6027056,99.077
5107,5107,577.724,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.6850016,99.077
5108,5108,577.748,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.6575696,99.077
5109,5109,577.809,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.7679072,99.077
5110,5110,577.895,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.853556,99.077
5111,5111,577.901,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.8096648,99.077
5112,5112,577.986,5.700213667,10533.99963,5.229999945,49.59000018,143,3435.100097,1.029999991,444.5,100.370667,577.9446912,99.077
5113,5113,578.001,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,577.9299925,99.077
5114,5114,578.053,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,577.96176,106.326
5115,5115,578.081,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.0388744,106.326
5116,5116,578.172,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.1327528,106.326
5117,5117,578.206,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.1138552,108.743
5118,5118,578.267,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.2266312,108.743
5119,5119,578.358,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.2659504,108.743
5120,5120,578.361,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.3205096,108.743
5121,5121,578.452,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.4131688,108.743
5122,5122,578.51,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.4180456,106.326
5123,5123,578.541,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.5003416,106.326
5124,5124,578.629,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.5890384,106.326
5125,5125,578.663,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.5701408,106.326
5126,5126,578.721,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.6804784,106.326
5127,5127,578.809,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.7670416,106.326
5128,5128,578.815,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.722236,94.244
5129,5129,578.894,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.8533,94.244
5130,5130,578.968,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.8743312,99.077
5131,5131,578.98,5.883762541,10197.00012,4.730000046,61.11000061,143,3434.659911,1.029999991,444.5,100.1973171,578.9383392,99.077
5132,5132,579.001,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,578.9099733,99.077
5133,5133,579.062,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.0206352,99.077
5134,5134,579.12,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.0264264,99.077
5135,5135,579.141,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.1011024,99.077
5136,5136,579.227,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.1843128,99.077
5137,5137,579.272,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.1785216,91.827
5138,5138,579.306,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.2656944,91.827
5139,5139,579.385,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.3428088,91.827
5140,5140,579.425,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.330312,91.827
5141,5141,579.467,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.4254096,91.827
5142,5142,579.541,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.4985616,91.827
5143,5143,579.577,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.4824072,91.827
5144,5144,579.614,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.5732376,91.827
5145,5145,579.69,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.6491328,91.827
5146,5146,579.73,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.6345024,94.244
5147,5147,579.769,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.7268568,94.244
5148,5148,579.852,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.8106768,94.244
5149,5149,579.882,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.7865976,94.244
5150,5150,579.931,6.27125471,10212.99973,5.139999394,60.36999894,143,3434.43994,1.029999991,444.5,99.79962866,579.8893152,94.244
5151,5151,580.001,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,579.909973,94.244
5152,5152,580.01,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,579.968868,94.244
5153,5153,580.034,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,579.9386928,94.244
5154,5154,580.089,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.0475064,94.244
5155,5155,580.165,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.124316,94.244
5156,5156,580.187,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.090788,96.66
5157,5157,580.248,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.205088,96.66
5158,5158,580.324,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.282812,96.66
5159,5159,580.339,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.2428832,96.66
5160,5160,580.403,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.3623648,96.66
5161,5161,580.486,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.4434416,96.66
5162,5162,580.492,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.3949784,96.66
5163,5163,580.565,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.523604,96.66
5164,5164,580.641,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.5994992,96.66
5165,5165,580.644,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.5470736,101.493
5166,5166,580.717,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.6750896,101.493
5167,5167,580.796,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.6991688,101.493
5168,5168,580.799,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.7570808,101.493
5169,5169,580.882,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.8409008,101.493
5170,5170,580.949,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.8509592,99.077
5171,5171,580.97,5.812382071,10119.9997,4.920000306,53.20999914,143,3434.540038,1.029999991,444.5,100.2584977,580.9292928,99.077
5172,5172,581.001,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,580.8900147,99.077
5173,5173,581.059,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.0176848,99.077
5174,5174,581.101,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.0030544,99.077
5175,5175,581.144,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.1012,99.077
5176,5176,581.223,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.181972,99.077
5177,5177,581.254,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.1551496,94.244
5178,5178,581.305,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.2636584,94.244
5179,5179,581.385,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.343516,94.244
5180,5180,581.406,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.3072448,91.827
5181,5181,581.467,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.4245928,91.827
5182,5182,581.549,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.506584,91.827
5183,5183,581.558,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.45934,91.827
5184,5184,581.632,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.58888,91.827
5185,5185,581.708,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.6653848,91.827
5186,5186,581.711,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.6114352,94.244
5187,5187,581.784,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.7418896,94.244
5188,5188,581.863,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.7635304,94.244
5189,5189,581.942,5.914354171,10151.99967,4.690000705,54.40000144,143,3434.96997,1.029999991,444.5,100.1565278,581.898252,94.244
5190,5190,582,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,581.9400026,94.244
5191,5191,582.016,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,581.9156256,94.244
5192,5192,582.028,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,581.9839008,94.244
5193,5193,582.11,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.0680256,94.244
5194,5194,582.168,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.0677208,96.66
5195,5195,582.192,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.1494072,96.66
5196,5196,582.272,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.2295696,96.66
5197,5197,582.32,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.219816,96.66
5198,5198,582.366,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.3228384,96.66
5199,5199,582.451,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.4090968,96.66
5200,5200,582.473,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.3716064,91.827
5201,5201,582.525,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.4831632,91.827
5202,5202,582.598,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.555096,91.827
5203,5203,582.625,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.5237016,91.827
5204,5204,582.674,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.6316008,91.827
5205,5205,582.756,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.7145064,91.827
5206,5206,582.778,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.6757968,106.326
5207,5207,582.845,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.80046,106.326
5208,5208,582.924,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.8794032,106.326
5209,5209,582.93,5.822579734,10154.00009,4.849999425,57.02999872,143,3434.790038,1.029999991,444.5,100.2482982,582.827892,106.326
5210,5210,583,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,582.8900145,106.326
5211,5211,583.015,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,582.9714528,106.326
5212,5212,583.082,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,582.9799872,108.743
5213,5213,583.104,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.061064,108.743
5214,5214,583.189,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.1451888,108.743
5215,5215,583.235,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.1320824,108.743
5216,5216,583.265,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.2213888,108.743
5217,5217,583.357,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.3134384,108.743
5218,5218,583.387,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.2841776,108.743
5219,5219,583.445,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.4015256,108.743
5220,5220,583.534,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.4902224,108.743
5221,5221,583.54,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.4362728,108.743
5222,5222,583.622,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.5783096,108.743
5223,5223,583.692,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.588368,101.493
5224,5224,583.71,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.6670064,101.493
5225,5225,583.793,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.7477784,101.493
5226,5226,583.844,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.7404632,94.244
5227,5227,583.872,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.8285504,94.244
5228,5228,583.957,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.9148088,94.244
5229,5229,583.997,6.138691432,10119.00025,4.859999938,57.22000128,143,3434.639893,1.029999991,444.5,99.93218876,583.8925584,99.077
5230,5230,584,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,583.9099731,99.077
5231,5231,584.039,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,583.9961904,99.077
5232,5232,584.128,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.0830584,99.077
5233,5233,584.149,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.0443488,96.66
5234,5234,584.216,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.1732792,96.66
5235,5235,584.302,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.196444,96.66
5236,5236,584.308,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.2638048,96.66
5237,5237,584.399,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.3543304,96.66
5238,5238,584.454,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.3485392,91.827
5239,5239,584.488,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.4445512,91.827
5240,5240,584.579,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.534772,91.827
5241,5241,584.606,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.5006344,84.578
5242,5242,584.67,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.6252976,84.578
5243,5243,584.759,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.6527296,84.578
5244,5244,584.85,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.8057392,84.578
5245,5245,584.911,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.8048248,89.411
5246,5246,584.942,5.710410877,10161.00006,4.56999997,63.06999964,143,3435.030029,1.029999991,444.5,100.360468,584.8965696,89.411
5247,5247,585,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,584.8800049,89.411
5248,5248,585.03,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,584.9867904,89.411
5249,5249,585.064,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,584.95692,91.827
5250,5250,585.122,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.077316,91.827
5251,5251,585.213,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.1675368,91.827
5252,5252,585.216,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.1090152,94.244
5253,5253,585.301,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.2577576,94.244
5254,5254,585.368,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.2611104,94.244
5255,5255,585.393,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.348588,94.244
5256,5256,585.484,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.4388088,94.244
5257,5257,585.521,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.4132056,91.827
5258,5258,585.573,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.5287248,91.827
5259,5259,585.664,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.6189456,91.827
5260,5260,585.673,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.5653008,101.493
5261,5261,585.755,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.7094712,101.493
5262,5262,585.826,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.7170912,101.493
5263,5263,585.844,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.7999968,101.493
5264,5264,585.935,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.8902176,101.493
5265,5265,585.978,5.190355885,10019.9997,4.530000629,63.20999916,143,3434.840089,1.029999991,444.5,100.8805252,585.8691864,101.493
5266,5266,585.999,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,585.9000245,101.493
5267,5267,586.027,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,585.9807432,101.493
5268,5268,586.115,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.0706592,101.493
5269,5269,586.13,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.0212816,96.66
5270,5270,586.207,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.1611848,96.66
5271,5271,586.283,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.1733768,101.493
5272,5272,586.307,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.2611592,101.493
5273,5273,586.386,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.342236,101.493
5274,5274,586.435,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.325472,101.493
5275,5275,586.478,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.4324568,101.493
5276,5276,586.569,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.5226776,101.493
5277,5277,586.588,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.4775672,101.493
5278,5278,586.667,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.6220424,101.493
5279,5279,586.74,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.6296624,99.077
5280,5280,586.758,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.712568,99.077
5281,5281,586.85,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.8030936,99.077
5282,5282,586.892,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.7817576,94.244
5283,5283,586.938,5.60843923,10013.99994,4.920000306,63.22999952,143,3434.669923,1.029999991,444.5,100.4624378,586.8933144,94.244
5284,5284,586.999,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,586.8699951,94.244
5285,5285,587.03,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,586.9832304,94.244
5286,5286,587.045,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,586.9338528,94.244
5287,5287,587.118,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.0731464,94.244
5288,5288,587.197,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.085948,96.66
5289,5289,587.206,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.1600144,96.66
5290,5290,587.292,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.2462728,96.66
5291,5291,587.35,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.2380432,96.66
5292,5292,587.383,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.335884,96.66
5293,5293,587.472,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.4245808,96.66
5294,5294,587.502,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.3898336,99.077
5295,5295,587.557,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.5108392,99.077
5296,5296,587.642,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.5974024,99.077
5297,5297,587.654,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.5419288,106.326
5298,5298,587.721,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.674212,106.326
5299,5299,587.798,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.7507168,106.326
5300,5300,587.807,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.694024,106.326
5301,5301,587.874,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.826612,106.326
5302,5302,587.959,5.65942528,10030.00031,4.949999134,58.49000169,142,3434.699953,1.029999991,444.5,100.4114567,587.8461192,94.244
5303,5303,587.999,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,587.8599855,94.244
5304,5304,588.045,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,587.9976048,94.244
5305,5305,588.112,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,587.9982144,94.244
5306,5306,588.124,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.0762432,94.244
